exit_id,setup_id,month,sessions_with_trades,candidate_count,completed_trades,unavailable_trades,wins,losses,flats,win_rate,gross_profit_dollars,gross_loss_dollars,profit_factor,total_pnl_dollars,expectancy_dollars,mean_return_pct,median_return_pct,unconstrained_end_balance,return_on_initial_balance_pct,realized_max_drawdown_dollars,realized_max_drawdown_pct,trades_per_21_sessions,cumulative_end_balance
fixed_60m,inclusion,2026-05,16,227,227,0,107,118,2,0.4713656387665198,9618.0,-8526.000000000002,1.12807881773399,1091.9999999999995,4.810572687224668,0.8808561592224511,-2.4096385542168752,101092.0,1.0919999999999996,2567.0,2.48179981243897,297.9375,92288.0
fixed_60m,exclusion,2025-07,4,14,14,0,8,6,0,0.5714285714285714,228.99999999999994,-96.99999999999997,2.3608247422680413,131.99999999999994,9.428571428571425,2.8676374448529907,2.506222000995517,100132.0,0.13199999999999992,80.0,0.07987060961242787,73.5,100132.0
fixed_60m,exclusion,2025-08,17,47,47,0,25,20,2,0.5319148936170213,1125.0,-899.0,1.2513904338153503,226.00000000000023,4.808510638297877,0.09226042527464037,2.4390243902439046,100226.0,0.22600000000000026,319.0,0.31767845761631613,58.05882352941176,100358.0
fixed_60m,exclusion,2025-09,18,49,49,0,25,23,1,0.5102040816326531,869.0000000000001,-680.0000000000001,1.2779411764705881,189.0,3.857142857142857,1.2037472141063261,0.6825938566553003,100189.0,0.189,206.0,0.20541047194551637,57.16666666666667,100547.0
fixed_60m,exclusion,2025-10,21,68,68,0,42,26,0,0.6176470588235294,3322.0,-1392.0,2.3864942528735633,1930.0,28.38235294117647,5.295899398154327,3.337841160560595,101930.0,1.9300000000000002,445.0,0.4433507352648149,68.0,102477.0
fixed_60m,exclusion,2025-11,18,47,47,0,25,22,0,0.5319148936170213,1712.0,-1173.9999999999998,1.4582623509369679,538.0000000000002,11.446808510638302,3.7336318945400437,0.8720930232558155,100538.0,0.5380000000000001,629.0,0.6233030104841746,54.833333333333336,103015.0
fixed_60m,exclusion,2025-12,21,62,62,0,26,34,2,0.41935483870967744,1159.0000000000002,-1779.0,0.6514896008993818,-619.9999999999998,-9.999999999999996,0.6127365522978246,-3.52717641639797,99380.0,-0.6199999999999998,797.0,0.7969999999999999,62.0,102395.0
fixed_60m,exclusion,2026-01,17,52,52,0,30,20,2,0.5769230769230769,1851.0,-1167.0,1.5861182519280206,683.9999999999999,13.153846153846152,3.3635432766637186,2.9479089334323194,100684.0,0.6839999999999999,351.0,0.34774855104770397,64.23529411764706,103079.0
fixed_60m,exclusion,2026-02,16,59,59,0,23,35,1,0.3898305084745763,1445.0,-2104.0000000000005,0.6867870722433459,-659.0000000000001,-11.16949152542373,-2.947518046177972,-3.9812646370023574,99341.0,-0.6590000000000001,1155.0,1.1492994746059546,77.4375,102420.0
fixed_60m,exclusion,2026-03,18,55,55,0,29,25,1,0.5272727272727272,1976.0,-1164.0000000000002,1.6975945017182128,811.9999999999997,14.763636363636357,3.225006306224022,2.006688963210701,100812.0,0.8119999999999997,592.0,0.5893831388634463,64.16666666666666,103232.0
fixed_60m,exclusion,2026-04,18,74,74,0,27,46,1,0.36486486486486486,2439.0,-2524.0,0.966323296354992,-84.9999999999999,-1.1486486486486474,1.0073586873382163,-4.483611626468765,99915.0,-0.0849999999999999,1434.0,1.42784598380978,86.33333333333333,103147.0
fixed_60m,exclusion,2026-05,14,39,39,0,18,21,0,0.46153846153846156,1534.9999999999995,-1210.0,1.2685950413223137,324.9999999999997,8.333333333333327,1.4439801256602358,-5.395683453237421,100325.0,0.32499999999999973,425.0,0.42183622828784123,58.5,103472.0
fixed_60m,combined,2025-07,4,14,14,0,8,6,0,0.5714285714285714,228.99999999999994,-96.99999999999997,2.3608247422680413,131.99999999999994,9.428571428571425,2.8676374448529907,2.506222000995517,100132.0,0.13199999999999992,80.0,0.07987060961242787,73.5,100132.0
fixed_60m,combined,2025-08,17,47,47,0,25,20,2,0.5319148936170213,1125.0,-899.0,1.2513904338153503,226.00000000000023,4.808510638297877,0.09226042527464037,2.4390243902439046,100226.0,0.22600000000000026,319.0,0.31767845761631613,58.05882352941176,100358.0
fixed_60m,combined,2025-09,18,49,49,0,25,23,1,0.5102040816326531,869.0000000000001,-680.0000000000001,1.2779411764705881,189.0,3.857142857142857,1.2037472141063261,0.6825938566553003,100189.0,0.189,206.0,0.20541047194551637,57.16666666666667,100547.0
fixed_60m,combined,2025-10,21,68,68,0,42,26,0,0.6176470588235294,3322.0,-1392.0,2.3864942528735633,1930.0,28.38235294117647,5.295899398154327,3.337841160560595,101930.0,1.9300000000000002,445.0,0.4433507352648149,68.0,102477.0
fixed_60m,combined,2025-11,18,47,47,0,25,22,0,0.5319148936170213,1712.0,-1173.9999999999998,1.4582623509369679,538.0000000000002,11.446808510638302,3.7336318945400437,0.8720930232558155,100538.0,0.5380000000000001,629.0,0.6233030104841746,54.833333333333336,103015.0
fixed_60m,combined,2025-12,21,62,62,0,26,34,2,0.41935483870967744,1159.0000000000002,-1779.0,0.6514896008993818,-619.9999999999998,-9.999999999999996,0.6127365522978246,-3.52717641639797,99380.0,-0.6199999999999998,797.0,0.7969999999999999,62.0,102395.0
fixed_60m,combined,2026-01,17,52,52,0,30,20,2,0.5769230769230769,1851.0,-1167.0,1.5861182519280206,683.9999999999999,13.153846153846152,3.3635432766637186,2.9479089334323194,100684.0,0.6839999999999999,351.0,0.34774855104770397,64.23529411764706,103079.0
fixed_60m,combined,2026-02,16,59,59,0,23,35,1,0.3898305084745763,1445.0,-2104.0000000000005,0.6867870722433459,-659.0000000000001,-11.16949152542373,-2.947518046177972,-3.9812646370023574,99341.0,-0.6590000000000001,1155.0,1.1492994746059546,77.4375,102420.0
fixed_60m,combined,2026-03,18,55,55,0,29,25,1,0.5272727272727272,1976.0,-1164.0000000000002,1.6975945017182128,811.9999999999997,14.763636363636357,3.225006306224022,2.006688963210701,100812.0,0.8119999999999997,592.0,0.5893831388634463,64.16666666666666,103232.0
fixed_60m,combined,2026-04,18,74,74,0,27,46,1,0.36486486486486486,2439.0,-2524.0,0.966323296354992,-84.9999999999999,-1.1486486486486474,1.0073586873382163,-4.483611626468765,99915.0,-0.0849999999999999,1434.0,1.42784598380978,86.33333333333333,103147.0
fixed_60m,combined,2026-05,14,39,39,0,18,21,0,0.46153846153846156,1534.9999999999995,-1210.0,1.2685950413223137,324.9999999999997,8.333333333333327,1.4439801256602358,-5.395683453237421,100325.0,0.32499999999999973,425.0,0.42183622828784123,58.5,103472.0
fixed_60m,quality_top_leaf,2025-07,3,10,10,0,4,6,0,0.4,84.99999999999991,-96.99999999999997,0.8762886597938138,-12.00000000000005,-1.200000000000005,-0.5081833941992763,-1.047415045018879,99988.0,-0.012000000000000049,80.0,0.07998560259153352,70.0,99988.0
fixed_60m,quality_top_leaf,2025-08,16,39,39,0,23,15,1,0.5897435897435898,1065.0,-747.0,1.4257028112449799,318.0000000000001,8.153846153846157,1.1280353118818855,3.6842105263157787,100318.0,0.3180000000000001,256.0,0.25486584698093484,51.1875,100306.0
fixed_60m,quality_top_leaf,2025-09,18,41,41,0,21,19,1,0.5121951219512195,684.0,-561.0000000000001,1.2192513368983955,122.99999999999994,2.9999999999999987,1.2149693837736018,0.6825938566553003,100123.0,0.12299999999999996,177.0,0.17697699299091119,47.83333333333333,100429.0
fixed_60m,quality_top_leaf,2025-10,21,63,63,0,40,23,0,0.6349206349206349,3303.0,-1281.0,2.578454332552693,2021.9999999999998,32.095238095238095,5.900899324955446,3.6144578313252795,102022.0,2.022,445.0,0.4429579637869422,63.0,102451.0
fixed_60m,quality_top_leaf,2025-11,17,39,39,0,21,18,0,0.5384615384615384,1335.0,-1088.0,1.2270220588235294,247.00000000000006,6.333333333333335,2.1087512637888333,0.8720930232558155,100247.0,0.24700000000000005,629.0,0.6240450820485346,48.17647058823529,102698.0
fixed_60m,quality_top_leaf,2025-12,17,42,42,0,17,24,1,0.40476190476190477,839.0,-1543.0000000000002,0.543745949449125,-704.0,-16.761904761904763,0.5543949260070558,-3.7154907975460114,99296.0,-0.7040000000000001,1028.0,1.028,51.88235294117647,101994.0
fixed_60m,quality_top_leaf,2026-01,16,44,44,0,26,16,2,0.5909090909090909,1618.0,-874.0000000000001,1.8512585812356976,744.0,16.90909090909091,4.674061774752404,3.509374654472508,100744.0,0.744,267.0,0.2651387261424798,57.75,102738.0
fixed_60m,quality_top_leaf,2026-02,15,54,54,0,21,32,1,0.3888888888888889,1373.0,-2003.0000000000002,0.6854717923115327,-630.0,-11.666666666666666,-3.1998262590599555,-4.51766304347826,99370.0,-0.63,1126.0,1.1204426046807834,75.60000000000001,102108.0
fixed_60m,quality_top_leaf,2026-03,13,45,45,0,28,16,1,0.6222222222222222,1970.0,-883.0000000000002,2.231030577576443,1086.9999999999998,24.15555555555555,5.9041378372880935,4.861111111111116,101087.0,1.0869999999999997,435.0,0.43307713750945803,72.6923076923077,103195.0
fixed_60m,quality_top_leaf,2026-04,18,57,57,0,23,33,1,0.40350877192982454,1700.0,-1842.0,0.9229098805646037,-141.99999999999977,-2.491228070175435,-0.3896759628610007,-3.8461538461538547,99858.0,-0.14199999999999977,1098.0,1.0934948014181574,66.5,103053.0
fixed_60m,quality_top_leaf,2026-05,14,30,30,0,17,13,0,0.5666666666666667,1514.9999999999998,-671.0,2.2578241430700445,843.9999999999998,28.133333333333326,6.176689810451575,10.08120453391982,100844.0,0.8439999999999998,227.0,0.22461237050156835,45.0,103897.0
pt20_sl10_eod,baseline,2025-07,5,81,81,0,27,54,0,0.3333333333333333,1919.0000000000005,-2403.0,0.7985851019558886,-483.9999999999995,-5.975308641975302,-1.5651853077146818,-10.187667560321712,99516.0,-0.48399999999999943,748.0,0.747558940225267,340.2,99516.0
pt20_sl10_eod,baseline,2025-08,21,315,315,0,102,211,2,0.3238095238095238,6679.0,-8681.0,0.7693814076719272,-2002.0,-6.355555555555555,-1.5564180036813124,-10.309278350515472,97998.0,-2.002,2948.0,2.920865162639083,315.0,97514.0
pt20_sl10_eod,baseline,2025-09,21,317,317,0,113,204,0,0.35646687697160884,8579.0,-9132.0,0.9394437144108629,-553.0000000000002,-1.7444794952681395,-0.14650843733762012,-10.240963855421692,99447.0,-0.5530000000000002,1512.0,1.5032361333426125,317.0,96961.0
pt20_sl10_eod,baseline,2025-10,23,367,367,0,119,248,0,0.3242506811989101,11737.0,-13266.0,0.884742951907131,-1528.9999999999995,-4.1662125340599445,-0.5419243220973845,-10.294117647058808,98471.0,-1.5289999999999997,3251.0,3.195965474528617,335.0869565217391,95432.0
pt20_sl10_eod,baseline,2025-11,19,318,318,0,105,213,0,0.330188679245283,11387.0,-12836.0,0.887114365846058,-1448.9999999999989,-4.556603773584902,-0.7371969720015863,-10.466371325010066,98551.0,-1.448999999999999,2145.0,2.131422836531296,351.4736842105263,93983.0
pt20_sl10_eod,baseline,2025-12,22,346,346,0,111,235,0,0.3208092485549133,8357.0,-10940.0,0.7638939670932359,-2582.999999999999,-7.465317919075142,-1.4659526288063243,-10.410645472061653,97417.0,-2.5829999999999993,4017.0,4.0169999999999995,330.27272727272725,91400.0
pt20_sl10_eod,baseline,2026-01,20,315,315,0,112,199,4,0.35555555555555557,8646.0,-9704.0,0.8909727947238252,-1058.0000000000002,-3.3587301587301592,-0.15974745513792055,-10.322580645161283,98942.0,-1.0580000000000003,1687.0,1.6806136680613668,330.75,90342.0
pt20_sl10_eod,baseline,2026-02,19,331,331,0,73,258,0,0.22054380664652568,6456.0,-12894.0,0.5006979990693345,-6438.0,-19.45015105740181,-4.5704376988419675,-10.746268656716417,93562.0,-6.438000000000001,6778.0,6.755032888180187,365.8421052631579,83904.0
pt20_sl10_eod,baseline,2026-03,22,422,422,0,133,288,1,0.31516587677725116,13216.0,-15172.0,0.8710783021355127,-1956.0000000000007,-4.635071090047395,-1.3990741387669472,-10.576031111745387,98044.0,-1.9560000000000008,4126.0,4.124185358442285,402.81818181818187,81948.0
pt20_sl10_eod,baseline,2026-04,21,384,384,0,128,256,0,0.3333333333333333,10694.0,-11988.0,0.8920587253920588,-1294.0000000000002,-3.3697916666666674,-0.8536884764714537,-10.369131673479504,98706.0,-1.2940000000000003,2022.0,2.01705820739189,384.0,80654.0
pt20_sl10_eod,baseline,2026-05,16,291,291,0,105,186,0,0.36082474226804123,9022.0,-9608.0,0.9390091590341382,-585.9999999999998,-2.013745704467353,0.12385644721217659,-10.429447852760742,99414.0,-0.5859999999999999,2056.0,2.029574934354702,381.9375,80068.0
pt20_sl10_eod,inclusion,2025-07,5,75,75,0,26,49,0,0.3466666666666667,1594.0000000000002,-2060.0,0.7737864077669904,-465.9999999999999,-6.213333333333332,-1.2103631480291384,-10.040160642570283,99534.0,-0.4659999999999999,676.0,0.6748527503244484,315.0,99534.0
pt20_sl10_eod,inclusion,2025-08,21,251,251,0,90,159,2,0.35856573705179284,5813.0,-6395.0,0.9089913995308835,-581.9999999999998,-2.318725099601593,-0.2882555482371565,-10.217391304347833,99418.0,-0.5819999999999997,1721.0,1.7021907917511496,251.0,98952.0
pt20_sl10_eod,inclusion,2025-09,21,269,269,0,99,170,0,0.3680297397769517,7623.0,-7485.0,1.018436873747495,137.9999999999996,0.5130111524163554,0.17914044136273152,-10.204081632653061,100138.0,0.1379999999999996,1174.0,1.166267645510267,269.0,99090.0
pt20_sl10_eod,inclusion,2025-10,23,303,303,0,98,205,0,0.3234323432343234,9642.0,-10707.0,0.9005323620061642,-1065.0000000000002,-3.5148514851485158,-0.6967409184772159,-10.290827740492169,98935.0,-1.0650000000000002,2519.0,2.4828986535769904,276.6521739130435,98025.0
pt20_sl10_eod,inclusion,2025-11,19,254,254,0,92,162,0,0.36220472440944884,10286.0,-9540.0,1.0781970649895178,746.0000000000006,2.9370078740157504,0.48142004584269243,-10.424160671462829,100746.0,0.7460000000000006,1256.0,1.2344586957590054,280.7368421052632,98771.0
pt20_sl10_eod,inclusion,2025-12,22,278,278,0,100,178,0,0.3597122302158273,7144.0,-8075.0,0.8847058823529412,-930.9999999999993,-3.34892086330935,-0.25329469538632876,-10.28724573941726,99069.0,-0.9309999999999994,2668.0,2.6609484865107462,265.3636363636364,97840.0
pt20_sl10_eod,inclusion,2026-01,20,265,265,0,100,161,4,0.37735849056603776,7807.0,-7835.0,0.9964262922782386,-28.000000000000284,-0.10566037735849164,0.4745809624518068,-10.288065843621396,99972.0,-0.028000000000000285,1558.0,1.5393735796858017,278.25,97812.0
pt20_sl10_eod,inclusion,2026-02,19,256,256,0,67,189,0,0.26171875,5798.0,-9440.0,0.6141949152542373,-3641.9999999999995,-14.226562499999998,-3.1927246351912713,-10.664265059851697,96358.0,-3.6419999999999995,4407.0,4.3735424006351415,282.9473684210526,94170.0
pt20_sl10_eod,inclusion,2026-03,22,355,355,0,110,244,1,0.30985915492957744,11227.0,-13115.0,0.85604269919939,-1888.0000000000005,-5.3183098591549305,-1.6072510194151453,-10.563380281690138,98112.0,-1.8880000000000003,3418.0,3.4164967414337695,338.8636363636364,92282.0
pt20_sl10_eod,inclusion,2026-04,21,313,313,0,100,213,0,0.3194888178913738,8227.0,-9885.0,0.8322711178553364,-1657.9999999999998,-5.297124600638977,-1.4717046723411995,-10.367892976588633,98342.0,-1.6579999999999997,2297.0,2.292255032083587,313.0,90624.0
pt20_sl10_eod,inclusion,2026-05,16,213,213,0,78,135,0,0.36619718309859156,6746.0,-6758.000000000001,0.9982243267238827,-11.999999999999886,-0.05633802816901355,0.05803246143243404,-10.399999999999988,99988.0,-0.011999999999999886,1615.0,1.59542414573187,279.5625,90612.0
pt20_sl10_eod,exclusion,2025-07,4,46,46,0,16,30,0,0.34782608695652173,1019.0,-1107.0,0.9205058717253839,-88.00000000000004,-1.9130434782608705,-0.9352082654452999,-10.069341405028993,99912.0,-0.08800000000000005,318.0,0.31727977491095216,241.5,99912.0
pt20_sl10_eod,exclusion,2025-08,21,133,133,0,57,75,1,0.42857142857142855,3494.0,-2888.0,1.2098337950138505,606.0000000000002,4.556390977443611,1.7023364454325245,-10.126582278481022,100606.0,0.6060000000000002,669.0,0.6622385444610527,133.0,100518.0
pt20_sl10_eod,exclusion,2025-09,20,168,168,0,71,97,0,0.4226190476190476,5664.0,-4021.0,1.4086048246704799,1643.0,9.779761904761905,1.8271724109579783,-10.1010101010101,101643.0,1.643,499.0,0.49320484309364965,176.4,102161.0
pt20_sl10_eod,exclusion,2025-10,23,162,162,0,58,104,0,0.35802469135802467,6029.0,-5500.000000000002,1.096181818181818,528.9999999999997,3.26543209876543,0.26601953424337604,-10.226694555938714,100529.0,0.5289999999999997,802.0,0.7948148735431697,147.91304347826087,102690.0
pt20_sl10_eod,exclusion,2025-11,19,129,129,0,58,71,0,0.4496124031007752,6100.0,-4025.0,1.515527950310559,2075.0,16.085271317829456,3.1539687189488776,-10.169491525423735,102075.0,2.075,851.0,0.8273461729163224,142.57894736842107,104765.0
pt20_sl10_eod,exclusion,2025-12,22,150,150,0,61,89,0,0.4066666666666667,4354.0,-3868.0,1.12564632885212,485.9999999999999,3.2399999999999993,1.4673274030361645,-10.217015932815332,100486.0,0.4859999999999999,1508.0,1.508,143.1818181818182,105251.0
pt20_sl10_eod,exclusion,2026-01,19,126,126,0,61,64,1,0.48412698412698413,4683.0,-3082.0,1.5194678780012978,1600.9999999999998,12.706349206349204,3.8597660552981905,-4.596018735362994,101601.0,1.6009999999999995,442.0,0.4388447065598348,139.26315789473685,106852.0
pt20_sl10_eod,exclusion,2026-02,19,134,134,0,36,98,0,0.26865671641791045,2884.0,-4614.0,0.6250541829215431,-1729.9999999999998,-12.910447761194028,-2.800025311332118,-10.667970684990653,98270.0,-1.73,2419.0,2.402447139210837,148.10526315789474,105122.0
pt20_sl10_eod,exclusion,2026-03,22,204,204,0,62,141,1,0.30392156862745096,5959.0,-6965.0,0.8555635319454415,-1005.9999999999998,-4.931372549019606,-1.4874604037307597,-10.50167054773717,98994.0,-1.0059999999999998,2299.0,2.2732216663041114,194.72727272727275,104116.0
pt20_sl10_eod,exclusion,2026-04,21,179,179,0,60,119,0,0.33519553072625696,4837.0,-5353.0,0.9036054548851111,-516.0000000000001,-2.882681564245811,-1.0362352599605253,-10.344827586206906,99484.0,-0.5160000000000001,1535.0,1.527621587731258,179.0,103600.0
pt20_sl10_eod,exclusion,2026-05,16,106,106,0,42,64,0,0.39622641509433965,3257.0,-3006.0000000000005,1.0834996673320025,250.9999999999995,2.367924528301882,1.0866173129549879,-10.392307692307686,100251.0,0.2509999999999995,1293.0,1.2787040882928855,139.125,103851.0
pt20_sl10_eod,combined,2025-07,4,46,46,0,16,30,0,0.34782608695652173,1019.0,-1107.0,0.9205058717253839,-88.00000000000004,-1.9130434782608705,-0.9352082654452999,-10.069341405028993,99912.0,-0.08800000000000005,318.0,0.31727977491095216,241.5,99912.0
pt20_sl10_eod,combined,2025-08,21,133,133,0,57,75,1,0.42857142857142855,3494.0,-2888.0,1.2098337950138505,606.0000000000002,4.556390977443611,1.7023364454325245,-10.126582278481022,100606.0,0.6060000000000002,669.0,0.6622385444610527,133.0,100518.0
pt20_sl10_eod,combined,2025-09,20,168,168,0,71,97,0,0.4226190476190476,5664.0,-4021.0,1.4086048246704799,1643.0,9.779761904761905,1.8271724109579783,-10.1010101010101,101643.0,1.643,499.0,0.49320484309364965,176.4,102161.0
pt20_sl10_eod,combined,2025-10,23,162,162,0,58,104,0,0.35802469135802467,6029.0,-5500.000000000002,1.096181818181818,528.9999999999997,3.26543209876543,0.26601953424337604,-10.226694555938714,100529.0,0.5289999999999997,802.0,0.7948148735431697,147.91304347826087,102690.0
pt20_sl10_eod,combined,2025-11,19,129,129,0,58,71,0,0.4496124031007752,6100.0,-4025.0,1.515527950310559,2075.0,16.085271317829456,3.1539687189488776,-10.169491525423735,102075.0,2.075,851.0,0.8273461729163224,142.57894736842107,104765.0
pt20_sl10_eod,combined,2025-12,22,150,150,0,61,89,0,0.4066666666666667,4354.0,-3868.0,1.12564632885212,485.9999999999999,3.2399999999999993,1.4673274030361645,-10.217015932815332,100486.0,0.4859999999999999,1508.0,1.508,143.1818181818182,105251.0
pt20_sl10_eod,combined,2026-01,19,126,126,0,61,64,1,0.48412698412698413,4683.0,-3082.0,1.5194678780012978,1600.9999999999998,12.706349206349204,3.8597660552981905,-4.596018735362994,101601.0,1.6009999999999995,442.0,0.4388447065598348,139.26315789473685,106852.0
pt20_sl10_eod,combined,2026-02,19,134,134,0,36,98,0,0.26865671641791045,2884.0,-4614.0,0.6250541829215431,-1729.9999999999998,-12.910447761194028,-2.800025311332118,-10.667970684990653,98270.0,-1.73,2419.0,2.402447139210837,148.10526315789474,105122.0
pt20_sl10_eod,combined,2026-03,22,204,204,0,62,141,1,0.30392156862745096,5959.0,-6965.0,0.8555635319454415,-1005.9999999999998,-4.931372549019606,-1.4874604037307597,-10.50167054773717,98994.0,-1.0059999999999998,2299.0,2.2732216663041114,194.72727272727275,104116.0
pt20_sl10_eod,combined,2026-04,21,179,179,0,60,119,0,0.33519553072625696,4837.0,-5353.0,0.9036054548851111,-516.0000000000001,-2.882681564245811,-1.0362352599605253,-10.344827586206906,99484.0,-0.5160000000000001,1535.0,1.527621587731258,179.0,103600.0
pt20_sl10_eod,combined,2026-05,16,106,106,0,42,64,0,0.39622641509433965,3257.0,-3006.0000000000005,1.0834996673320025,250.9999999999995,2.367924528301882,1.0866173129549879,-10.392307692307686,100251.0,0.2509999999999995,1293.0,1.2787040882928855,139.125,103851.0
pt20_sl10_eod,quality_top_leaf,2025-07,4,11,11,0,8,3,0,0.7272727272727273,365.0,-92.00000000000003,3.967391304347825,273.0,24.818181818181817,7.388093610692859,9.83606557377048,100273.0,0.27299999999999996,40.0,0.03994008986520219,57.75,100273.0
pt20_sl10_eod,quality_top_leaf,2025-08,12,26,26,0,8,17,1,0.3076923076923077,360.00000000000006,-571.0,0.6304728546409808,-210.99999999999994,-8.115384615384613,-3.4347539987521603,-10.151515151515161,99789.0,-0.21099999999999994,356.0,0.35562659207831776,45.5,100062.0
pt20_sl10_eod,quality_top_leaf,2025-09,14,23,23,0,11,12,0,0.4782608695652174,585.0000000000001,-372.0,1.5725806451612907,213.00000000000009,9.260869565217394,1.6476816693514937,-1.2499999999999956,100213.0,0.21300000000000008,144.0,0.14364376346660282,34.5,100275.0
pt20_sl10_eod,quality_top_leaf,2025-10,4,6,6,0,3,3,0,0.5,221.99999999999994,-85.00000000000006,2.6117647058823503,136.9999999999999,22.833333333333314,7.259342364622678,8.631528046421648,100137.0,0.13699999999999987,85.0,0.0849362977766675,31.5,100412.0
pt20_sl10_eod,quality_top_leaf,2025-11,1,2,2,0,1,1,0,0.5,59.00000000000003,-27.0,2.1851851851851865,32.00000000000003,16.000000000000014,5.213339948525541,5.213339948525541,100032.0,0.03200000000000003,27.0,0.027,42.0,100444.0
pt20_sl10_eod,quality_top_leaf,2025-12,6,9,9,0,5,4,0,0.5555555555555556,208.00000000000006,-143.00000000000003,1.4545454545454546,65.0,7.222222222222222,3.421360390999226,3.125,100065.0,0.065,90.0,0.09,31.5,100509.0
pt20_sl10_eod,quality_top_leaf,2026-01,3,6,6,0,4,2,0,0.6666666666666666,337.0,-58.00000000000003,5.810344827586204,278.99999999999994,46.49999999999999,11.165868102455079,21.345467295677665,100279.0,0.27899999999999997,31.0,0.0309603707254714,42.0,100788.0
pt20_sl10_eod,quality_top_leaf,2026-02,3,6,6,0,2,4,0,0.3333333333333333,165.0,-234.99999999999994,0.7021276595744682,-69.99999999999993,-11.666666666666655,-0.23064644099453466,-10.294117647058826,99930.0,-0.06999999999999994,145.0,0.14489133150137398,42.0,100718.0
pt20_sl10_eod,quality_top_leaf,2026-03,14,22,22,0,7,15,0,0.3181818181818182,472.0,-586.0,0.8054607508532423,-114.0,-5.181818181818182,-0.8831116041013763,-10.377828054298632,99886.0,-0.11399999999999999,206.0,0.20592174973510066,33.0,100604.0
pt20_sl10_eod,quality_top_leaf,2026-04,6,12,12,0,2,10,0,0.16666666666666666,96.0,-334.9999999999999,0.28656716417910455,-238.99999999999991,-19.91666666666666,-6.057762439798808,-10.864148964070285,99761.0,-0.23899999999999993,239.0,0.23900000000000002,42.0,100365.0
pt40_sl20_eod,baseline,2025-07,5,81,81,0,36,45,0,0.4444444444444444,2316.0,-2866.0,0.8080949057920447,-550.0,-6.790123456790123,-0.2755637304362466,-4.081632653061229,99450.0,-0.5499999999999999,789.0,0.7889999999999999,340.2,99450.0
pt40_sl20_eod,baseline,2025-08,21,315,315,0,126,187,2,0.4,10341.0,-11667.0,0.8863461043970172,-1326.0000000000002,-4.2095238095238106,-1.445353067067708,-8.333333333333337,98674.0,-1.3260000000000003,2935.0,2.916045702930949,315.0,98124.0
pt40_sl20_eod,baseline,2025-09,21,317,317,0,121,196,0,0.38170347003154576,12046.0,-14256.0,0.8449775533108866,-2210.0000000000005,-6.971608832807572,-0.8817869743606827,-8.73786407766991,97790.0,-2.2100000000000004,3252.0,3.222418200915595,317.0,95914.0
pt40_sl20_eod,baseline,2025-10,23,367,367,0,130,232,5,0.3542234332425068,17600.0,-20499.0,0.8585784672423045,-2899.0000000000005,-7.899182561307903,-0.8833316438775456,-8.884297520661155,97101.0,-2.8990000000000005,6052.0,5.89421194620022,335.0869565217391,93015.0
pt40_sl20_eod,baseline,2025-11,19,315,315,0,105,210,0,0.3333333333333333,17282.0,-19155.0,0.9022187418428609,-1873.0,-5.946031746031746,-1.5922028609179153,-20.000000000000007,98127.0,-1.873,4152.0,4.081953674938063,348.1578947368421,91142.0
pt40_sl20_eod,baseline,2025-12,22,346,346,0,117,229,0,0.33815028901734107,13933.0,-16293.0,0.8551525194868962,-2359.999999999999,-6.8208092485549106,-2.4130609762003896,-11.73497878043332,97640.0,-2.3599999999999994,3564.0,3.5611510791366907,330.27272727272725,88782.0
pt40_sl20_eod,baseline,2026-01,20,315,315,0,123,186,6,0.3904761904761905,12853.0,-13298.0,0.9665363212513159,-444.99999999999955,-1.4126984126984112,0.5495013135240567,-7.352941176470584,99555.0,-0.44499999999999956,2337.0,2.3369999999999997,330.75,88337.0
pt40_sl20_eod,baseline,2026-02,19,331,331,0,106,223,2,0.3202416918429003,11534.0,-18347.0,0.6286586362893116,-6813.0,-20.583081570996978,-4.278703289504827,-20.07168458781362,93187.0,-6.813,8233.0,8.141409147095178,365.8421052631579,81524.0
pt40_sl20_eod,baseline,2026-03,22,422,422,0,165,256,1,0.3909952606635071,22697.0,-22108.0,1.0266419395693867,589.0000000000002,1.3957345971563986,-0.16639375935780742,-16.923547400611625,100589.0,0.5890000000000002,4657.0,4.633923063145535,402.81818181818187,82113.0
pt40_sl20_eod,baseline,2026-04,21,384,384,0,158,224,2,0.4114583333333333,19050.0,-16169.0,1.1781804687983177,2881.0,7.502604166666667,1.4549194518979938,-8.848940914158316,102881.0,2.881,1429.0,1.3793170016022858,384.0,84994.0
pt40_sl20_eod,baseline,2026-05,16,291,291,0,116,175,0,0.39862542955326463,14812.0,-14611.0,1.0137567586065293,200.99999999999966,0.690721649484535,1.4072610663311094,-18.620689655172406,100201.0,0.20099999999999965,2361.0,2.3180693555354828,381.9375,85195.0
pt40_sl20_eod,inclusion,2025-07,5,76,76,0,36,40,0,0.47368421052631576,2316.0,-2428.0,0.9538714991762768,-112.0,-1.4736842105263157,0.8402725154883467,-2.3327382071039238,99888.0,-0.11199999999999999,536.0,0.536,319.2,99888.0
pt40_sl20_eod,inclusion,2025-08,21,294,294,0,122,170,2,0.41496598639455784,10005.0,-10684.0,0.9364470235866716,-679.0000000000005,-2.309523809523811,-0.8133364822541511,-6.92966763958196,99321.0,-0.6790000000000005,2437.0,2.4173709479030276,294.0,99209.0
