exit_id,split,feature,winner_non_null,loser_non_null,winner_mean,loser_mean,winner_median,loser_median,median_difference_winner_minus_loser,cliffs_delta,absolute_cliffs_delta,hedges_g,mann_whitney_p,bh_q_within_exit_split
pt40_sl20_eod,full,entry_quote_age_seconds,1303,2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pt40_sl20_eod,full,obs_mean_source_sequence_gap_5m,1303,2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pt40_sl20_eod,full,obs_quote_age_seconds,1303,2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pt40_sl20_eod,full,obs_quote_observations_5m,1303,2163,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0
pt40_sl20_eod,full,obs_source_sequence_gap_5m,1303,2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pt40_sl20_eod,heldout,entry_otm_pct,460,705,-0.07660259951904316,-0.16792491761025302,-0.013256015727108883,-0.06027820710973186,0.04702219138262298,0.13501079247610237,0.13501079247610237,0.1903211037392454,9.626830647420804e-05,0.008279074356781891
pt40_sl20_eod,heldout,obs_abs_delta,460,705,0.5111504347826088,0.5238635460992908,0.50335,0.5079,-0.004550000000000054,-0.10961763798951585,0.10961763798951585,-0.19547355564632346,0.0015438523264018112,0.06638565003527788
pt40_sl20_eod,heldout,entry_relative_spread_pct,460,705,1.344066759893622,1.5496795074425642,0.9389671361502419,1.1834319526627315,-0.24446481651248964,-0.09127967930928149,0.09127967930928149,-0.17405892050776695,0.00837399233408144,0.19885191031078767
pt40_sl20_eod,heldout,obs_relative_spread_pct,460,705,1.327465491689823,1.5200751543414015,1.0327511887303884,1.1834319526627177,-0.15068076393232932,-0.0893524514338575,0.0893524514338575,-0.17222939351957245,0.009853287471498025,0.19885191031078767
pt40_sl20_eod,heldout,entry_abs_delta,460,705,0.5105478260869566,0.5229201418439717,0.50335,0.5081,-0.004750000000000032,-0.08742522355843352,0.08742522355843352,-0.18355056643614945,0.011561157576208585,0.19885191031078767
pt40_sl20_eod,heldout,obs_underlying_return_10m_pct,460,705,0.004641617249427138,-0.019888267562909206,0.011838149416143473,-0.011253182540682527,0.023091331956826,0.06768424298489051,0.06768424298489051,0.11704324246392375,0.050579906670078535,0.7108413704038938
pt40_sl20_eod,heldout,obs_option_macd_histogram,278,399,0.04746709990177189,0.041401627691868906,0.040293596338640644,0.032276127976856195,0.00801746836178445,0.06658733163844865,0.06658733163844865,0.07234560871767375,0.1402167309488534,0.7214622811202699
pt40_sl20_eod,heldout,obs_premium_turnover,457,698,190380.78993435449,179650.3424068768,101075.0,89276.5,11798.5,0.06341344134225335,0.06341344134225335,0.034748415740854,0.06808698309654865,0.7108413704038938
pt40_sl20_eod,heldout,obs_log1p_premium_turnover,457,698,11.34496564086234,11.136351583332562,11.523627988103364,11.399502686074177,0.12412530202918681,0.0634103064084317,0.0634103064084317,0.1363227818713664,0.06810060913792725,0.7108413704038938
pt40_sl20_eod,heldout,obs_underlying_return_30m_pct,460,705,0.03655511131741192,-0.008034927792376254,0.040434666482158654,0.014598184959013771,0.025836481523144883,0.060305272895467166,0.060305272895467166,0.11368517297017189,0.08152967041820804,0.7108413704038938
pt40_sl20_eod,heldout,obs_premium_momentum_5m_pct,460,705,2.226157663782813,2.992962271730979,1.8485867366464404,2.1842355175688555,-0.3356487809224151,-0.060083256244218286,0.060083256244218286,-0.11325046724280169,0.08265597330277835,0.7108413704038938
pt40_sl20_eod,heldout,obs_directional_macd_histogram,287,417,0.08023802686097642,0.06639549919203683,0.061256664722400836,0.047042197732653945,0.01421446698974689,0.05741191019309988,0.05741191019309988,0.08012789894133841,0.19517205829329087,0.7214622811202699
pt40_sl20_eod,heldout,obs_relative_volume_6bar,457,696,1.2644031671853628,1.567973822654878,0.9242479159115622,0.8341531304607757,0.09009478545078653,0.05612880102618267,0.05612880102618267,-0.06289848914554501,0.10654487501167992,0.7214622811202699
pt40_sl20_eod,heldout,obs_directional_ma_gap_pct,369,562,0.09581093420067972,0.08002334449050964,0.07411127550118746,0.05675746837514595,0.01735380712604151,0.05558931034150194,0.05558931034150194,0.08296863728558153,0.1509711209512924,0.7214622811202699
pt40_sl20_eod,heldout,obs_underlying_macd_histogram,287,417,0.0024767750595698136,-0.021623538526330328,-0.005766535520008095,-0.004925482519506086,-0.0008410530005020095,0.054103059016201716,0.054103059016201716,0.12914379577883495,0.22217743776937615,0.7214622811202699
pt40_sl20_eod,heldout,obs_underlying_return_15m_pct,460,705,0.01448134470258875,-0.011590534746092071,0.02246736485264078,-0.005395780499661829,0.02786314535230261,0.053549182855380906,0.053549182855380906,0.09783895026416133,0.12192994982537188,0.7214622811202699
