trade_id,exit_id,leaf_id,keep_baseline,keep_inclusion,skip_exclusion,keep_exclusion,keep_combined,keep_quality_top_leaf
T001107,fixed_15m,12,True,True,True,False,False,False
T001109,fixed_15m,12,True,True,True,False,False,False
T001113,fixed_15m,11,True,True,False,True,True,False
T001116,fixed_15m,11,True,True,False,True,True,False
T001103,fixed_15m,12,True,True,True,False,False,False
T001108,fixed_15m,12,True,True,True,False,False,False
T001110,fixed_15m,6,True,True,False,True,True,True
T001114,fixed_15m,12,True,True,True,False,False,False
T001117,fixed_15m,12,True,True,True,False,False,False
T001104,fixed_15m,12,True,True,True,False,False,False
T001111,fixed_15m,6,True,True,False,True,True,True
T001118,fixed_15m,12,True,True,True,False,False,False
T001105,fixed_15m,11,True,True,False,True,True,False
T001119,fixed_15m,12,True,True,True,False,False,False
T001106,fixed_15m,12,True,True,True,False,False,False
T001112,fixed_15m,3,True,True,True,False,False,False
T001115,fixed_15m,3,True,True,True,False,False,False
T001120,fixed_15m,12,True,True,True,False,False,False
T001121,fixed_15m,9,True,True,False,True,True,False
T001125,fixed_15m,12,True,True,True,False,False,False
T001130,fixed_15m,4,True,True,False,True,True,False
T001133,fixed_15m,4,True,True,False,True,True,False
T001135,fixed_15m,12,True,True,True,False,False,False
T001122,fixed_15m,12,True,True,True,False,False,False
T001126,fixed_15m,4,True,True,False,True,True,False
T001136,fixed_15m,12,True,True,True,False,False,False
T001123,fixed_15m,11,True,True,False,True,True,False
T001127,fixed_15m,9,True,True,False,True,True,False
T001131,fixed_15m,6,True,True,False,True,True,True
T001137,fixed_15m,12,True,True,True,False,False,False
T001124,fixed_15m,9,True,True,False,True,True,False
T001128,fixed_15m,12,True,True,True,False,False,False
T001134,fixed_15m,11,True,True,False,True,True,False
T001138,fixed_15m,7,True,True,False,True,True,False
T001129,fixed_15m,9,True,True,False,True,True,False
T001132,fixed_15m,6,True,True,False,True,True,True
T001139,fixed_15m,6,True,True,False,True,True,True
T001140,fixed_15m,11,True,True,False,True,True,False
T001143,fixed_15m,12,True,True,True,False,False,False
T001149,fixed_15m,4,True,True,False,True,True,False
T001153,fixed_15m,12,True,True,True,False,False,False
T001144,fixed_15m,11,True,True,False,True,True,False
T001150,fixed_15m,12,True,True,True,False,False,False
T001154,fixed_15m,12,True,True,True,False,False,False
T001141,fixed_15m,9,True,True,False,True,True,False
T001145,fixed_15m,7,True,True,False,True,True,False
T001147,fixed_15m,6,True,True,False,True,True,True
T001151,fixed_15m,6,True,True,False,True,True,True
T001155,fixed_15m,11,True,True,False,True,True,False
T001152,fixed_15m,6,True,True,False,True,True,True
T001156,fixed_15m,12,True,True,True,False,False,False
T001142,fixed_15m,12,True,True,True,False,False,False
T001146,fixed_15m,12,True,True,True,False,False,False
T001148,fixed_15m,6,True,True,False,True,True,True
T001157,fixed_15m,11,True,True,False,True,True,False
T001158,fixed_15m,12,True,True,True,False,False,False
T001163,fixed_15m,4,True,True,False,True,True,False
T001159,fixed_15m,3,True,True,True,False,False,False
T001164,fixed_15m,11,True,True,False,True,True,False
T001160,fixed_15m,4,True,True,False,True,True,False
T001165,fixed_15m,4,True,True,False,True,True,False
T001161,fixed_15m,7,True,True,False,True,True,False
T001162,fixed_15m,7,True,True,False,True,True,False
T001171,fixed_15m,3,True,True,True,False,False,False
T001174,fixed_15m,12,True,True,True,False,False,False
T001177,fixed_15m,4,True,True,False,True,True,False
T001168,fixed_15m,12,True,True,True,False,False,False
T001172,fixed_15m,7,True,True,False,True,True,False
T001178,fixed_15m,12,True,True,True,False,False,False
T001166,fixed_15m,12,True,True,True,False,False,False
T001169,fixed_15m,12,True,True,True,False,False,False
T001175,fixed_15m,3,True,True,True,False,False,False
T001179,fixed_15m,11,True,True,False,True,True,False
T001167,fixed_15m,9,True,True,False,True,True,False
T001170,fixed_15m,12,True,True,True,False,False,False
T001173,fixed_15m,6,True,True,False,True,True,True
T001180,fixed_15m,12,True,True,True,False,False,False
T001176,fixed_15m,3,True,True,True,False,False,False
T001181,fixed_15m,12,True,True,True,False,False,False
T001183,fixed_15m,11,True,True,False,True,True,False
T001185,fixed_15m,4,True,True,False,True,True,False
T001190,fixed_15m,11,True,True,False,True,True,False
T001193,fixed_15m,11,True,True,False,True,True,False
T001186,fixed_15m,9,True,True,False,True,True,False
T001191,fixed_15m,9,True,True,False,True,True,False
T001194,fixed_15m,12,True,True,True,False,False,False
T001187,fixed_15m,12,True,True,True,False,False,False
T001195,fixed_15m,12,True,True,True,False,False,False
T001182,fixed_15m,12,True,True,True,False,False,False
T001184,fixed_15m,6,True,True,False,True,True,True
T001188,fixed_15m,6,True,True,False,True,True,True
T001192,fixed_15m,6,True,True,False,True,True,True
T001196,fixed_15m,12,True,True,True,False,False,False
T001189,fixed_15m,3,True,True,True,False,False,False
T001197,fixed_15m,11,True,True,False,True,True,False
T001198,fixed_15m,12,True,True,True,False,False,False
T001205,fixed_15m,4,True,True,False,True,True,False
T001209,fixed_15m,12,True,True,True,False,False,False
T001214,fixed_15m,11,True,True,False,True,True,False
T001202,fixed_15m,11,True,True,False,True,True,False
T001206,fixed_15m,6,True,True,False,True,True,True
T001210,fixed_15m,11,True,True,False,True,True,False
T001215,fixed_15m,9,True,True,False,True,True,False
T001199,fixed_15m,11,True,True,False,True,True,False
T001203,fixed_15m,11,True,True,False,True,True,False
T001207,fixed_15m,3,True,True,True,False,False,False
T001211,fixed_15m,6,True,True,False,True,True,True
T001200,fixed_15m,12,True,True,True,False,False,False
T001212,fixed_15m,6,True,True,False,True,True,True
T001216,fixed_15m,12,True,True,True,False,False,False
T001201,fixed_15m,12,True,True,True,False,False,False
T001204,fixed_15m,12,True,True,True,False,False,False
T001208,fixed_15m,3,True,True,True,False,False,False
T001213,fixed_15m,12,True,True,True,False,False,False
T001217,fixed_15m,12,True,True,True,False,False,False
T001218,fixed_15m,9,True,True,False,True,True,False
T001224,fixed_15m,4,True,True,False,True,True,False
T001231,fixed_15m,12,True,True,True,False,False,False
T001221,fixed_15m,11,True,True,False,True,True,False
T001225,fixed_15m,6,True,True,False,True,True,True
T001228,fixed_15m,6,True,True,False,True,True,True
T001232,fixed_15m,9,True,True,False,True,True,False
T001219,fixed_15m,12,True,True,True,False,False,False
T001222,fixed_15m,12,True,True,True,False,False,False
T001229,fixed_15m,4,True,True,False,True,True,False
T001233,fixed_15m,12,True,True,True,False,False,False
T001220,fixed_15m,9,True,True,False,True,True,False
T001226,fixed_15m,6,True,True,False,True,True,True
T001234,fixed_15m,11,True,True,False,True,True,False
T001223,fixed_15m,12,True,True,True,False,False,False
T001227,fixed_15m,4,True,True,False,True,True,False
T001230,fixed_15m,12,True,True,True,False,False,False
T001235,fixed_15m,12,True,True,True,False,False,False
T001236,fixed_15m,3,True,True,True,False,False,False
T001237,fixed_15m,7,True,True,False,True,True,False
T001240,fixed_15m,7,True,True,False,True,True,False
T001241,fixed_15m,6,True,True,False,True,True,True
T001238,fixed_15m,7,True,True,False,True,True,False
T001242,fixed_15m,12,True,True,True,False,False,False
T001239,fixed_15m,6,True,True,False,True,True,True
T001243,fixed_15m,12,True,True,True,False,False,False
T001244,fixed_15m,12,True,True,True,False,False,False
T001249,fixed_15m,12,True,True,True,False,False,False
T001253,fixed_15m,3,True,True,True,False,False,False
T001258,fixed_15m,4,True,True,False,True,True,False
T001262,fixed_15m,12,True,True,True,False,False,False
T001245,fixed_15m,12,True,True,True,False,False,False
T001254,fixed_15m,7,True,True,False,True,True,False
T001259,fixed_15m,7,True,True,False,True,True,False
T001263,fixed_15m,11,True,True,False,True,True,False
T001246,fixed_15m,12,True,True,True,False,False,False
T001250,fixed_15m,3,True,True,True,False,False,False
T001255,fixed_15m,4,True,True,False,True,True,False
T001260,fixed_15m,3,True,True,True,False,False,False
T001264,fixed_15m,12,True,True,True,False,False,False
T001247,fixed_15m,12,True,True,True,False,False,False
T001251,fixed_15m,3,True,True,True,False,False,False
T001256,fixed_15m,4,True,True,False,True,True,False
T001261,fixed_15m,3,True,True,True,False,False,False
T001265,fixed_15m,11,True,True,False,True,True,False
T001248,fixed_15m,12,True,True,True,False,False,False
T001252,fixed_15m,7,True,True,False,True,True,False
T001257,fixed_15m,7,True,True,False,True,True,False
T001266,fixed_15m,7,True,True,False,True,True,False
T001267,fixed_15m,12,True,True,True,False,False,False
T001269,fixed_15m,3,True,True,True,False,False,False
T001274,fixed_15m,3,True,True,True,False,False,False
T001278,fixed_15m,4,True,True,False,True,True,False
T001282,fixed_15m,4,True,True,False,True,True,False
T001270,fixed_15m,12,True,True,True,False,False,False
T001275,fixed_15m,3,True,True,True,False,False,False
T001279,fixed_15m,3,True,True,True,False,False,False
T001283,fixed_15m,12,True,True,True,False,False,False
T001268,fixed_15m,12,True,True,True,False,False,False
T001271,fixed_15m,12,True,True,True,False,False,False
T001276,fixed_15m,3,True,True,True,False,False,False
T001280,fixed_15m,4,True,True,False,True,True,False
T001284,fixed_15m,12,True,True,True,False,False,False
T001272,fixed_15m,6,True,True,False,True,True,True
T001277,fixed_15m,6,True,True,False,True,True,True
T001281,fixed_15m,6,True,True,False,True,True,True
T001285,fixed_15m,12,True,True,True,False,False,False
T001273,fixed_15m,3,True,True,True,False,False,False
T001286,fixed_15m,11,True,True,False,True,True,False
T001287,fixed_15m,11,True,True,False,True,True,False
T001291,fixed_15m,3,True,True,True,False,False,False
T001295,fixed_15m,3,True,True,True,False,False,False
T001300,fixed_15m,3,True,True,True,False,False,False
T001305,fixed_15m,4,True,True,False,True,True,False
T001288,fixed_15m,12,True,True,True,False,False,False
T001296,fixed_15m,7,True,True,False,True,True,False
T001301,fixed_15m,7,True,True,False,True,True,False
T001306,fixed_15m,12,True,True,True,False,False,False
T001289,fixed_15m,11,True,True,False,True,True,False
T001292,fixed_15m,7,True,True,False,True,True,False
T001297,fixed_15m,7,True,True,False,True,True,False
T001302,fixed_15m,6,True,True,False,True,True,True
T001307,fixed_15m,12,True,True,True,False,False,False
T001290,fixed_15m,12,True,True,True,False,False,False
T001293,fixed_15m,12,True,True,True,False,False,False
T001298,fixed_15m,4,True,True,False,True,True,False
T001303,fixed_15m,6,True,True,False,True,True,True
T001308,fixed_15m,12,True,True,True,False,False,False
T001294,fixed_15m,3,True,True,True,False,False,False
T001299,fixed_15m,3,True,True,True,False,False,False
T001304,fixed_15m,6,True,True,False,True,True,True
T001309,fixed_15m,12,True,True,True,False,False,False
T001310,fixed_15m,9,True,True,False,True,True,False
T001315,fixed_15m,4,True,True,False,True,True,False
T001320,fixed_15m,4,True,True,False,True,True,False
T001325,fixed_15m,12,True,True,True,False,False,False
T001311,fixed_15m,12,True,True,True,False,False,False
T001316,fixed_15m,7,True,True,False,True,True,False
T001321,fixed_15m,12,True,True,True,False,False,False
T001326,fixed_15m,12,True,True,True,False,False,False
T001312,fixed_15m,9,True,True,False,True,True,False
T001314,fixed_15m,9,True,True,False,True,True,False
T001317,fixed_15m,7,True,True,False,True,True,False
T001322,fixed_15m,11,True,True,False,True,True,False
T001327,fixed_15m,12,True,True,True,False,False,False
T001318,fixed_15m,4,True,True,False,True,True,False
T001323,fixed_15m,11,True,True,False,True,True,False
T001328,fixed_15m,11,True,True,False,True,True,False
T001313,fixed_15m,9,True,True,False,True,True,False
T001319,fixed_15m,9,True,True,False,True,True,False
T001324,fixed_15m,4,True,True,False,True,True,False
T001329,fixed_15m,12,True,True,True,False,False,False
T001330,fixed_15m,12,True,True,True,False,False,False
T001335,fixed_15m,4,True,True,False,True,True,False
T001331,fixed_15m,12,True,True,True,False,False,False
T001336,fixed_15m,4,True,True,False,True,True,False
T001332,fixed_15m,7,True,True,False,True,True,False
T001337,fixed_15m,4,True,True,False,True,True,False
T001333,fixed_15m,12,True,True,True,False,False,False
T001338,fixed_15m,7,True,True,False,True,True,False
T001334,fixed_15m,12,True,True,True,False,False,False
T001339,fixed_15m,12,True,True,True,False,False,False
T001340,fixed_15m,11,True,True,False,True,True,False
T001343,fixed_15m,12,True,True,True,False,False,False
T001348,fixed_15m,4,True,True,False,True,True,False
T001352,fixed_15m,4,True,True,False,True,True,False
T001354,fixed_15m,12,True,True,True,False,False,False
T001341,fixed_15m,12,True,True,True,False,False,False
T001344,fixed_15m,12,True,True,True,False,False,False
T001349,fixed_15m,7,True,True,False,True,True,False
T001353,fixed_15m,3,True,True,True,False,False,False
T001355,fixed_15m,7,True,True,False,True,True,False
T001342,fixed_15m,12,True,True,True,False,False,False
T001345,fixed_15m,11,True,True,False,True,True,False
T001350,fixed_15m,3,True,True,True,False,False,False
T001356,fixed_15m,11,True,True,False,True,True,False
T001346,fixed_15m,12,True,True,True,False,False,False
T001351,fixed_15m,11,True,True,False,True,True,False
T001357,fixed_15m,3,True,True,True,False,False,False
T001347,fixed_15m,11,True,True,False,True,True,False
T001358,fixed_15m,12,True,True,True,False,False,False
T001359,fixed_15m,12,True,True,True,False,False,False
T001364,fixed_15m,9,True,True,False,True,True,False
T001371,fixed_15m,12,True,True,True,False,False,False
T001360,fixed_15m,12,True,True,True,False,False,False
T001368,fixed_15m,6,True,True,False,True,True,True
T001372,fixed_15m,12,True,True,True,False,False,False
T001362,fixed_15m,7,True,True,False,True,True,False
T001365,fixed_15m,7,True,True,False,True,True,False
T001369,fixed_15m,7,True,True,False,True,True,False
T001373,fixed_15m,12,True,True,True,False,False,False
T001366,fixed_15m,3,True,True,True,False,False,False
T001370,fixed_15m,4,True,True,False,True,True,False
T001374,fixed_15m,12,True,True,True,False,False,False
T001361,fixed_15m,12,True,True,True,False,False,False
T001363,fixed_15m,12,True,True,True,False,False,False
T001367,fixed_15m,6,True,True,False,True,True,True
T001375,fixed_15m,12,True,True,True,False,False,False
T001376,fixed_15m,12,True,True,True,False,False,False
T001380,fixed_15m,4,True,True,False,True,True,False
T001383,fixed_15m,12,True,True,True,False,False,False
T001387,fixed_15m,9,True,True,False,True,True,False
T001377,fixed_15m,12,True,True,True,False,False,False
T001388,fixed_15m,12,True,True,True,False,False,False
T001378,fixed_15m,11,True,True,False,True,True,False
T001381,fixed_15m,11,True,True,False,True,True,False
T001384,fixed_15m,11,True,True,False,True,True,False
T001389,fixed_15m,12,True,True,True,False,False,False
T001379,fixed_15m,12,True,True,True,False,False,False
T001385,fixed_15m,4,True,True,False,True,True,False
T001390,fixed_15m,12,True,True,True,False,False,False
T001382,fixed_15m,4,True,True,False,True,True,False
T001386,fixed_15m,12,True,True,True,False,False,False
T001391,fixed_15m,12,True,True,True,False,False,False
T001392,fixed_15m,9,True,True,False,True,True,False
T001395,fixed_15m,11,True,True,False,True,True,False
T001393,fixed_15m,12,True,True,True,False,False,False
T001394,fixed_15m,3,True,True,True,False,False,False
T001396,fixed_15m,3,True,True,True,False,False,False
T001397,fixed_15m,12,True,True,True,False,False,False
T001398,fixed_15m,12,True,True,True,False,False,False
T001402,fixed_15m,12,True,True,True,False,False,False
T001405,fixed_15m,12,True,True,True,False,False,False
T001410,fixed_15m,12,True,True,True,False,False,False
T001399,fixed_15m,12,True,True,True,False,False,False
T001408,fixed_15m,6,True,True,False,True,True,True
T001411,fixed_15m,7,True,True,False,True,True,False
T001400,fixed_15m,12,True,True,True,False,False,False
T001403,fixed_15m,12,True,True,True,False,False,False
T001412,fixed_15m,12,True,True,True,False,False,False
T001401,fixed_15m,6,True,True,False,True,True,True
T001406,fixed_15m,3,True,True,True,False,False,False
T001409,fixed_15m,3,True,True,True,False,False,False
T001413,fixed_15m,12,True,True,True,False,False,False
T001404,fixed_15m,12,True,True,True,False,False,False
T001407,fixed_15m,12,True,True,True,False,False,False
T001414,fixed_15m,12,True,True,True,False,False,False
T001415,fixed_15m,12,True,True,True,False,False,False
T001419,fixed_15m,12,True,True,True,False,False,False
T001424,fixed_15m,9,True,True,False,True,True,False
T001429,fixed_15m,4,True,True,False,True,True,False
T001433,fixed_15m,12,True,True,True,False,False,False
T001416,fixed_15m,12,True,True,True,False,False,False
T001420,fixed_15m,12,True,True,True,False,False,False
T001425,fixed_15m,7,True,True,False,True,True,False
T001434,fixed_15m,12,True,True,True,False,False,False
T001421,fixed_15m,12,True,True,True,False,False,False
T001426,fixed_15m,7,True,True,False,True,True,False
T001430,fixed_15m,6,True,True,False,True,True,True
T001435,fixed_15m,3,True,True,True,False,False,False
T001417,fixed_15m,11,True,True,False,True,True,False
T001422,fixed_15m,11,True,True,False,True,True,False
T001427,fixed_15m,3,True,True,True,False,False,False
T001431,fixed_15m,3,True,True,True,False,False,False
T001436,fixed_15m,12,True,True,True,False,False,False
T001418,fixed_15m,9,True,True,False,True,True,False
T001423,fixed_15m,12,True,True,True,False,False,False
T001428,fixed_15m,4,True,True,False,True,True,False
T001432,fixed_15m,4,True,True,False,True,True,False
T001437,fixed_15m,12,True,True,True,False,False,False
T001440,fixed_15m,12,True,True,True,False,False,False
T001443,fixed_15m,4,True,True,False,True,True,False
T001446,fixed_15m,4,True,True,False,True,True,False
T001450,fixed_15m,12,True,True,True,False,False,False
T001441,fixed_15m,12,True,True,True,False,False,False
T001444,fixed_15m,4,True,True,False,True,True,False
T001451,fixed_15m,7,True,True,False,True,True,False
T001438,fixed_15m,9,True,True,False,True,True,False
T001447,fixed_15m,6,True,True,False,True,True,True
T001452,fixed_15m,11,True,True,False,True,True,False
T001439,fixed_15m,9,True,True,False,True,True,False
T001445,fixed_15m,12,True,True,True,False,False,False
T001448,fixed_15m,3,True,True,True,False,False,False
T001453,fixed_15m,11,True,True,False,True,True,False
T001442,fixed_15m,9,True,True,False,True,True,False
T001449,fixed_15m,6,True,True,False,True,True,True
T001454,fixed_15m,12,True,True,True,False,False,False
T001457,fixed_15m,12,True,True,True,False,False,False
T001464,fixed_15m,4,True,True,False,True,True,False
T001469,fixed_15m,12,True,True,True,False,False,False
T001458,fixed_15m,11,True,True,False,True,True,False
T001461,fixed_15m,4,True,True,False,True,True,False
T001465,fixed_15m,3,True,True,True,False,False,False
T001470,fixed_15m,11,True,True,False,True,True,False
T001455,fixed_15m,12,True,True,True,False,False,False
T001459,fixed_15m,9,True,True,False,True,True,False
T001462,fixed_15m,4,True,True,False,True,True,False
T001466,fixed_15m,4,True,True,False,True,True,False
T001471,fixed_15m,9,True,True,False,True,True,False
T001456,fixed_15m,3,True,True,True,False,False,False
T001460,fixed_15m,3,True,True,True,False,False,False
T001463,fixed_15m,3,True,True,True,False,False,False
T001467,fixed_15m,3,True,True,True,False,False,False
T001472,fixed_15m,12,True,True,True,False,False,False
T001468,fixed_15m,7,True,True,False,True,True,False
T001473,fixed_15m,12,True,True,True,False,False,False
T001474,fixed_15m,12,True,True,True,False,False,False
T001477,fixed_15m,6,True,True,False,True,True,True
T001475,fixed_15m,3,True,True,True,False,False,False
T001478,fixed_15m,4,True,True,False,True,True,False
T001476,fixed_15m,12,True,True,True,False,False,False
T001479,fixed_15m,4,True,True,False,True,True,False
T001480,fixed_15m,12,True,True,True,False,False,False
T001484,fixed_15m,12,True,True,True,False,False,False
T001488,fixed_15m,4,True,True,False,True,True,False
T001495,fixed_15m,12,True,True,True,False,False,False
T001481,fixed_15m,12,True,True,True,False,False,False
T001485,fixed_15m,6,True,True,False,True,True,True
T001492,fixed_15m,3,True,True,True,False,False,False
T001496,fixed_15m,12,True,True,True,False,False,False
T001482,fixed_15m,12,True,True,True,False,False,False
T001486,fixed_15m,11,True,True,False,True,True,False
T001489,fixed_15m,6,True,True,False,True,True,True
T001493,fixed_15m,6,True,True,False,True,True,True
T001497,fixed_15m,12,True,True,True,False,False,False
T001483,fixed_15m,12,True,True,True,False,False,False
T001490,fixed_15m,3,True,True,True,False,False,False
T001494,fixed_15m,3,True,True,True,False,False,False
T001498,fixed_15m,12,True,True,True,False,False,False
T001487,fixed_15m,12,True,True,True,False,False,False
T001491,fixed_15m,3,True,True,True,False,False,False
T001499,fixed_15m,12,True,True,True,False,False,False
T001500,fixed_15m,12,True,True,True,False,False,False
T001505,fixed_15m,11,True,True,False,True,True,False
T001514,fixed_15m,3,True,True,True,False,False,False
T001519,fixed_15m,12,True,True,True,False,False,False
T001501,fixed_15m,12,True,True,True,False,False,False
T001506,fixed_15m,12,True,True,True,False,False,False
T001510,fixed_15m,6,True,True,False,True,True,True
T001515,fixed_15m,6,True,True,False,True,True,True
T001520,fixed_15m,12,True,True,True,False,False,False
T001502,fixed_15m,12,True,True,True,False,False,False
T001507,fixed_15m,11,True,True,False,True,True,False
T001511,fixed_15m,3,True,True,True,False,False,False
T001516,fixed_15m,3,True,True,True,False,False,False
T001521,fixed_15m,3,True,True,True,False,False,False
T001503,fixed_15m,9,True,True,False,True,True,False
T001508,fixed_15m,12,True,True,True,False,False,False
T001512,fixed_15m,3,True,True,True,False,False,False
T001517,fixed_15m,3,True,True,True,False,False,False
T001522,fixed_15m,3,True,True,True,False,False,False
T001504,fixed_15m,12,True,True,True,False,False,False
T001509,fixed_15m,12,True,True,True,False,False,False
T001513,fixed_15m,3,True,True,True,False,False,False
T001518,fixed_15m,3,True,True,True,False,False,False
T001523,fixed_15m,11,True,True,False,True,True,False
T001529,fixed_15m,3,True,True,True,False,False,False
T001534,fixed_15m,3,True,True,True,False,False,False
T001539,fixed_15m,12,True,True,True,False,False,False
T001524,fixed_15m,12,True,True,True,False,False,False
T001530,fixed_15m,3,True,True,True,False,False,False
T001535,fixed_15m,3,True,True,True,False,False,False
T001540,fixed_15m,12,True,True,True,False,False,False
T001527,fixed_15m,3,True,True,True,False,False,False
T001531,fixed_15m,3,True,True,True,False,False,False
T001536,fixed_15m,3,True,True,True,False,False,False
T001541,fixed_15m,11,True,True,False,True,True,False
T001525,fixed_15m,9,True,True,False,True,True,False
T001532,fixed_15m,3,True,True,True,False,False,False
T001537,fixed_15m,3,True,True,True,False,False,False
T001542,fixed_15m,12,True,True,True,False,False,False
T001526,fixed_15m,9,True,True,False,True,True,False
T001528,fixed_15m,12,True,True,True,False,False,False
T001533,fixed_15m,4,True,True,False,True,True,False
T001538,fixed_15m,4,True,True,False,True,True,False
T001543,fixed_15m,11,True,True,False,True,True,False
T001544,fixed_15m,12,True,True,True,False,False,False
T001547,fixed_15m,4,True,True,False,True,True,False
T001550,fixed_15m,4,True,True,False,True,True,False
T001554,fixed_15m,4,True,True,False,True,True,False
T001545,fixed_15m,12,True,True,True,False,False,False
T001551,fixed_15m,4,True,True,False,True,True,False
T001555,fixed_15m,7,True,True,False,True,True,False
T001548,fixed_15m,7,True,True,False,True,True,False
T001552,fixed_15m,3,True,True,True,False,False,False
T001546,fixed_15m,12,True,True,True,False,False,False
T001549,fixed_15m,7,True,True,False,True,True,False
T001553,fixed_15m,6,True,True,False,True,True,True
T001556,fixed_15m,12,True,True,True,False,False,False
T001557,fixed_15m,12,True,True,True,False,False,False
T001562,fixed_15m,12,True,True,True,False,False,False
T001558,fixed_15m,12,True,True,True,False,False,False
T001559,fixed_15m,7,True,True,False,True,True,False
T001563,fixed_15m,9,True,True,False,True,True,False
T001560,fixed_15m,11,True,True,False,True,True,False
T001564,fixed_15m,4,True,True,False,True,True,False
T001561,fixed_15m,12,True,True,True,False,False,False
T001565,fixed_15m,7,True,True,False,True,True,False
T001566,fixed_15m,12,True,True,True,False,False,False
T001573,fixed_15m,12,True,True,True,False,False,False
T001578,fixed_15m,4,True,True,False,True,True,False
T001582,fixed_15m,4,True,True,False,True,True,False
T001567,fixed_15m,12,True,True,True,False,False,False
T001571,fixed_15m,12,True,True,True,False,False,False
T001574,fixed_15m,12,True,True,True,False,False,False
T001579,fixed_15m,6,True,True,False,True,True,True
T001583,fixed_15m,12,True,True,True,False,False,False
T001568,fixed_15m,12,True,True,True,False,False,False
T001575,fixed_15m,6,True,True,False,True,True,True
T001580,fixed_15m,12,True,True,True,False,False,False
T001584,fixed_15m,12,True,True,True,False,False,False
T001569,fixed_15m,12,True,True,True,False,False,False
T001572,fixed_15m,12,True,True,True,False,False,False
T001576,fixed_15m,6,True,True,False,True,True,True
T001585,fixed_15m,12,True,True,True,False,False,False
T001570,fixed_15m,12,True,True,True,False,False,False
T001577,fixed_15m,3,True,True,True,False,False,False
T001581,fixed_15m,4,True,True,False,True,True,False
T001586,fixed_15m,3,True,True,True,False,False,False
T001591,fixed_15m,4,True,True,False,True,True,False
T001593,fixed_15m,4,True,True,False,True,True,False
T001598,fixed_15m,12,True,True,True,False,False,False
T001602,fixed_15m,12,True,True,True,False,False,False
T001587,fixed_15m,12,True,True,True,False,False,False
T001594,fixed_15m,3,True,True,True,False,False,False
T001599,fixed_15m,12,True,True,True,False,False,False
T001603,fixed_15m,3,True,True,True,False,False,False
T001588,fixed_15m,9,True,True,False,True,True,False
T001592,fixed_15m,6,True,True,False,True,True,True
T001595,fixed_15m,12,True,True,True,False,False,False
T001604,fixed_15m,12,True,True,True,False,False,False
T001589,fixed_15m,12,True,True,True,False,False,False
T001596,fixed_15m,3,True,True,True,False,False,False
T001600,fixed_15m,4,True,True,False,True,True,False
T001605,fixed_15m,12,True,True,True,False,False,False
T001590,fixed_15m,9,True,True,False,True,True,False
T001597,fixed_15m,12,True,True,True,False,False,False
T001601,fixed_15m,12,True,True,True,False,False,False
T001606,fixed_15m,11,True,True,False,True,True,False
T001607,fixed_15m,12,True,True,True,False,False,False
T001611,fixed_15m,4,True,True,False,True,True,False
T001619,fixed_15m,12,True,True,True,False,False,False
T001609,fixed_15m,12,True,True,True,False,False,False
T001612,fixed_15m,6,True,True,False,True,True,True
T001615,fixed_15m,11,True,True,False,True,True,False
T001620,fixed_15m,7,True,True,False,True,True,False
T001608,fixed_15m,12,True,True,True,False,False,False
T001616,fixed_15m,4,True,True,False,True,True,False
T001621,fixed_15m,12,True,True,True,False,False,False
T001613,fixed_15m,6,True,True,False,True,True,True
T001617,fixed_15m,6,True,True,False,True,True,True
T001622,fixed_15m,11,True,True,False,True,True,False
T001610,fixed_15m,12,True,True,True,False,False,False
T001614,fixed_15m,3,True,True,True,False,False,False
T001618,fixed_15m,12,True,True,True,False,False,False
T001623,fixed_15m,11,True,True,False,True,True,False
T001625,fixed_15m,4,True,True,False,True,True,False
T001627,fixed_15m,4,True,True,False,True,True,False
T001631,fixed_15m,4,True,True,False,True,True,False
T001636,fixed_15m,12,True,True,True,False,False,False
T001628,fixed_15m,4,True,True,False,True,True,False
T001632,fixed_15m,12,True,True,True,False,False,False
T001637,fixed_15m,11,True,True,False,True,True,False
T001633,fixed_15m,12,True,True,True,False,False,False
T001638,fixed_15m,11,True,True,False,True,True,False
T001629,fixed_15m,6,True,True,False,True,True,True
T001634,fixed_15m,12,True,True,True,False,False,False
T001639,fixed_15m,11,True,True,False,True,True,False
T001624,fixed_15m,12,True,True,True,False,False,False
T001626,fixed_15m,12,True,True,True,False,False,False
T001630,fixed_15m,12,True,True,True,False,False,False
T001635,fixed_15m,12,True,True,True,False,False,False
T001640,fixed_15m,12,True,True,True,False,False,False
T001644,fixed_15m,12,True,True,True,False,False,False
T001641,fixed_15m,12,True,True,True,False,False,False
T001645,fixed_15m,12,True,True,True,False,False,False
T001642,fixed_15m,12,True,True,True,False,False,False
T001646,fixed_15m,6,True,True,False,True,True,True
T001643,fixed_15m,12,True,True,True,False,False,False
T001652,fixed_15m,11,True,True,False,True,True,False
T001659,fixed_15m,12,True,True,True,False,False,False
T001647,fixed_15m,11,True,True,False,True,True,False
T001653,fixed_15m,3,True,True,True,False,False,False
T001656,fixed_15m,12,True,True,True,False,False,False
T001660,fixed_15m,12,True,True,True,False,False,False
T001649,fixed_15m,3,True,True,True,False,False,False
T001661,fixed_15m,6,True,True,False,True,True,True
T001648,fixed_15m,12,True,True,True,False,False,False
T001650,fixed_15m,11,True,True,False,True,True,False
T001654,fixed_15m,6,True,True,False,True,True,True
T001657,fixed_15m,12,True,True,True,False,False,False
T001662,fixed_15m,12,True,True,True,False,False,False
