exit_id,split,feature,category,winner_count,loser_count,category_count,category_win_rate,winner_share_in_category,loser_share_in_category,odds_ratio_category_vs_rest,cramers_v_feature,chi_square_p_feature,bh_q_within_exit_split
fixed_30m,train,symbol,NVDA,160,224,384,0.4166666666666667,0.17429193899782136,0.16531365313653137,1.0664921535148055,0.03299192031868649,0.6492822006073946,0.8116027507592433
fixed_30m,train,symbol,QQQ,200,322,522,0.3831417624521073,0.2178649237472767,0.23763837638376384,0.8942693919826512,0.03299192031868649,0.6492822006073946,0.8116027507592433
fixed_30m,train,symbol,SPY,201,284,485,0.4144329896907217,0.21895424836601307,0.2095940959409594,1.0577013282058505,0.03299192031868649,0.6492822006073946,0.8116027507592433
fixed_30m,train,symbol,TSLA,211,292,503,0.4194831013916501,0.2298474945533769,0.2154981549815498,1.086914922533297,0.03299192031868649,0.6492822006073946,0.8116027507592433
fixed_30m,train,right,call,486,715,1201,0.40466278101582015,0.5294117647058824,0.5276752767527675,1.0069461106869766,0.0008087754545354687,0.9692418554529433,0.9692418554529432
fixed_30m,train,right,put,432,640,1072,0.40298507462686567,0.47058823529411764,0.47232472324723246,0.9931018049394542,0.0008087754545354687,0.9692418554529433,0.9692418554529432
fixed_60m,full,weekday,Friday,185,287,472,0.3919491525423729,0.1289198606271777,0.14393179538615847,0.8810145507014585,0.06326198322588901,0.008233219877094331,0.04116609938547165
fixed_60m,full,weekday,Monday,330,416,746,0.44235924932975873,0.22996515679442509,0.2086258776328987,1.1330323174045738,0.06326198322588901,0.008233219877094331,0.04116609938547165
fixed_60m,full,weekday,Thursday,247,417,664,0.37198795180722893,0.17212543554006968,0.2091273821464393,0.7868444851987233,0.06326198322588901,0.008233219877094331,0.04116609938547165
fixed_60m,full,weekday,Tuesday,363,433,796,0.45603015075376885,0.2529616724738676,0.21715145436308927,1.2208435163452465,0.06326198322588901,0.008233219877094331,0.04116609938547165
fixed_60m,full,weekday,Wednesday,310,441,751,0.41278295605858856,0.21602787456445993,0.22116349047141423,0.9707259841228235,0.06326198322588901,0.008233219877094331,0.04116609938547165
fixed_60m,full,symbol,AAPL,230,364,594,0.3872053872053872,0.1602787456445993,0.18254764292878636,0.855316766603001,0.03535808927941567,0.3685662404605683,0.4994185157240154
fixed_60m,full,symbol,NVDA,253,347,600,0.4216666666666667,0.17630662020905924,0.17402206619859578,1.016359681810577,0.03535808927941567,0.3685662404605683,0.4994185157240154
fixed_60m,full,symbol,QQQ,308,444,752,0.4095744680851064,0.2146341463414634,0.2226680040120361,0.9544180037362292,0.03535808927941567,0.3685662404605683,0.4994185157240154
fixed_60m,full,symbol,SPY,306,406,712,0.4297752808988764,0.2132404181184669,0.20361083249749248,1.06040291478612,0.03535808927941567,0.3685662404605683,0.4994185157240154
fixed_60m,full,symbol,TSLA,338,433,771,0.4383916990920882,0.23554006968641114,0.21715145436308927,1.1109820211080546,0.03535808927941567,0.3685662404605683,0.4994185157240154
fixed_60m,full,entry_slot,10:30,309,393,702,0.44017094017094016,0.21533101045296169,0.19709127382146438,1.1181798545043147,0.03435912482082886,0.3995348125792123,0.4994185157240154
fixed_60m,full,entry_slot,11:30,294,393,687,0.4279475982532751,0.2048780487804878,0.19709127382146438,1.0500055378659234,0.03435912482082886,0.3995348125792123,0.4994185157240154
fixed_60m,full,entry_slot,12:30,264,409,673,0.3922734026745914,0.18397212543554006,0.20511534603811435,0.8741696488175361,0.03435912482082886,0.3995348125792123,0.4994185157240154
fixed_60m,full,entry_slot,13:30,277,405,682,0.40615835777126097,0.19303135888501743,0.20310932798395184,0.9389373669234048,0.03435912482082886,0.3995348125792123,0.4994185157240154
fixed_60m,full,entry_slot,14:30,291,394,685,0.4248175182481752,0.20278745644599303,0.19759277833500502,1.0333119050110713,0.03435912482082886,0.3995348125792123,0.4994185157240154
fixed_60m,full,dte_category,1,293,417,710,0.4126760563380282,0.20418118466898955,0.2091273821464393,0.9706547517656153,0.030889480104736803,0.3515848358340532,0.4994185157240154
fixed_60m,full,dte_category,2,340,503,843,0.4033214709371293,0.23693379790940766,0.2522567703109328,0.9207219930590839,0.030889480104736803,0.3515848358340532,0.4994185157240154
fixed_60m,full,dte_category,3,410,516,926,0.4427645788336933,0.2857142857142857,0.2587763289869609,1.1458519278249744,0.030889480104736803,0.3515848358340532,0.4994185157240154
fixed_60m,full,dte_category,4,392,558,950,0.4126315789473684,0.2731707317073171,0.279839518555667,0.9674525208059956,0.030889480104736803,0.3515848358340532,0.4994185157240154
fixed_60m,full,right,call,762,1042,1804,0.4223946784922395,0.5310104529616725,0.522567703109328,1.034406327944326,0.007749204251633612,0.649990564655093,0.649990564655093
fixed_60m,full,right,put,673,952,1625,0.41415384615384615,0.4689895470383275,0.477432296890672,0.966738092164709,0.007749204251633612,0.649990564655093,0.649990564655093
fixed_60m,heldout,entry_slot,10:30,109,123,232,0.4698275862068966,0.2202020202020202,0.18608169440242056,1.2353310881941644,0.06895899270076762,0.2399778113875322,0.5034490390943775
fixed_60m,heldout,entry_slot,11:30,96,131,227,0.42290748898678415,0.19393939393939394,0.19818456883509833,0.9744737956666365,0.06895899270076762,0.2399778113875322,0.5034490390943775
fixed_60m,heldout,entry_slot,12:30,95,131,226,0.42035398230088494,0.1919191919191919,0.19818456883509833,0.9619676924756602,0.06895899270076762,0.2399778113875322,0.5034490390943775
fixed_60m,heldout,entry_slot,13:30,87,147,234,0.3717948717948718,0.17575757575757575,0.22239031770045387,0.7471526668464619,0.06895899270076762,0.2399778113875322,0.5034490390943775
fixed_60m,heldout,entry_slot,14:30,108,129,237,0.45569620253164556,0.21818181818181817,0.1951588502269289,1.1513513513513514,0.06895899270076762,0.2399778113875322,0.5034490390943775
fixed_60m,heldout,weekday,Friday,100,127,227,0.44052863436123346,0.20202020202020202,0.19213313161875945,1.0652636275749239,0.0678741475571694,0.25549217396238333,0.5034490390943775
fixed_60m,heldout,weekday,Monday,100,121,221,0.45248868778280543,0.20202020202020202,0.18305597579425115,1.1304178177334518,0.0678741475571694,0.25549217396238333,0.5034490390943775
fixed_60m,heldout,weekday,Thursday,87,141,228,0.3815789473684211,0.17575757575757575,0.21331316187594554,0.7879166648645609,0.0678741475571694,0.25549217396238333,0.5034490390943775
fixed_60m,heldout,weekday,Tuesday,114,129,243,0.4691358024691358,0.23030303030303031,0.1951588502269289,1.2341296548373875,0.0678741475571694,0.25549217396238333,0.5034490390943775
fixed_60m,heldout,weekday,Wednesday,94,143,237,0.39662447257383965,0.1898989898989899,0.21633888048411498,0.850438902894633,0.0678741475571694,0.25549217396238333,0.5034490390943775
fixed_60m,heldout,symbol,AAPL,82,133,215,0.3813953488372093,0.16565656565656567,0.20121028744326777,0.789845522600981,0.06483300602430994,0.3020694234566265,0.5034490390943775
fixed_60m,heldout,symbol,NVDA,90,129,219,0.410958904109589,0.18181818181818182,0.1951588502269289,0.9177144380596909,0.06483300602430994,0.3020694234566265,0.5034490390943775
fixed_60m,heldout,symbol,QQQ,98,133,231,0.42424242424242425,0.19797979797979798,0.20121028744326777,0.980986031611429,0.06483300602430994,0.3020694234566265,0.5034490390943775
fixed_60m,heldout,symbol,SPY,99,128,227,0.43612334801762115,0.2,0.19364599092284418,1.0418643676920132,0.06483300602430994,0.3020694234566265,0.5034490390943775
fixed_60m,heldout,symbol,TSLA,126,138,264,0.4772727272727273,0.2545454545454545,0.2087745839636914,1.29402597910143,0.06483300602430994,0.3020694234566265,0.5034490390943775
fixed_60m,heldout,dte_category,1,114,143,257,0.44357976653696496,0.23030303030303031,0.21633888048411498,1.084445682502135,0.038338064599345203,0.6371345452162618,0.6823765706713792
fixed_60m,heldout,dte_category,2,113,172,285,0.39649122807017545,0.22828282828282828,0.26021180030257185,0.8420308799848442,0.038338064599345203,0.6371345452162618,0.6823765706713792
fixed_60m,heldout,dte_category,3,143,180,323,0.44272445820433437,0.28888888888888886,0.2723146747352496,1.0859550892909766,0.038338064599345203,0.6371345452162618,0.6823765706713792
fixed_60m,heldout,dte_category,4,125,166,291,0.42955326460481097,0.25252525252525254,0.25113464447806355,1.008056639635587,0.038338064599345203,0.6371345452162618,0.6823765706713792
fixed_60m,heldout,right,call,263,342,605,0.43471074380165287,0.5313131313131313,0.5173978819969742,1.0572262773722627,0.012035948395769089,0.6823765706713792,0.6823765706713792
fixed_60m,heldout,right,put,232,319,551,0.42105263157894735,0.4686868686868687,0.4826021180030257,0.9458713062689865,0.012035948395769089,0.6823765706713792,0.6823765706713792
fixed_60m,train,weekday,Friday,85,160,245,0.3469387755102041,0.09042553191489362,0.12003000750187547,0.7307253232246541,0.07520605292698104,0.01200139185032667,0.06000695925163335
fixed_60m,train,weekday,Monday,230,295,525,0.4380952380952381,0.24468085106382978,0.2213053263315829,1.1401339110823745,0.07520605292698104,0.01200139185032667,0.06000695925163335
fixed_60m,train,weekday,Thursday,160,276,436,0.3669724770642202,0.1702127659574468,0.20705176294073518,0.786479432551814,0.07520605292698104,0.01200139185032667,0.06000695925163335
fixed_60m,train,weekday,Tuesday,249,304,553,0.45027124773960214,0.2648936170212766,0.2280570142535634,1.2198808663016907,0.07520605292698104,0.01200139185032667,0.06000695925163335
fixed_60m,train,weekday,Wednesday,216,298,514,0.42023346303501946,0.2297872340425532,0.22355588897224307,1.0366335935486033,0.07520605292698104,0.01200139185032667,0.06000695925163335
fixed_60m,train,entry_slot,10:30,200,270,470,0.425531914893617,0.2127659574468085,0.20255063765941486,1.064534004974907,0.038628257158875766,0.49454488372181515,0.8209365869608047
fixed_60m,train,entry_slot,11:30,198,262,460,0.43043478260869567,0.21063829787234042,0.19654913728432108,1.0912566939233606,0.038628257158875766,0.49454488372181515,0.8209365869608047
